"","Class.L3","V1"
"7693","Nervous_NeurotransmitterRelated","ECB-GENEPAGE-23015400"
"7694","Nervous_NeurotransmitterRelated","ECB-GENEPAGE-23167678"
"7695","GPCRRhodopsin_All","ECB-GENEPAGE-23015400"
"7696","GPCRRhodopsin_All","ECB-GENEPAGE-23167678"
"7697","Immunity_ReceptorCLectin","ECB-GENEPAGE-23037681"
"7698","GTPase_Translational_Elongation","ECB-GENEPAGE-23168050"
"7699","GTPase_Ras_Rho","ECB-GENEPAGE-23015426"
"7700","GTPase_Ras_Rho","ECB-GENEPAGE-23167624"
"7701","Metabolism_Lipid","ECB-GENEPAGE-23155600"
"7702","Adhesion_ECMCollagen","ECB-GENEPAGE-23024219"
"7703","Nervous_Chemosensory","ECB-GENEPAGE-23074344"
"7704","GPCRRhodopsin_All","ECB-GENEPAGE-23074344"
"7705","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23133092"
"7706","Metabolism_Energy","ECB-GENEPAGE-23067850"
"7707","ZNF","ECB-GENEPAGE-23165198"
"7708","ZNF","ECB-GENEPAGE-23165191"
"7709","Cytoskeleton_MicrotubuleAssociated","ECB-GENEPAGE-23181419"
"7710","Metabolism_Lipid","ECB-GENEPAGE-23156973"
"7711","Metabolism_Lipid","ECB-GENEPAGE-23156979"
"7712","Signaling_Hedgehog","ECB-GENEPAGE-23125446"
"7713","Immunity_ReceptorTLR","ECB-GENEPAGE-23085584"
"7714","Immunity_ReceptorTLR","ECB-GENEPAGE-23085590"
"7715","Metabolism_Carbohydrate","ECB-GENEPAGE-23172240"
"7716","Signaling_WntFzd","ECB-GENEPAGE-23172229"
"7717","Metabolism_Energy","ECB-GENEPAGE-23041106"
"7718","Defensome_TransporterABC","ECB-GENEPAGE-23132079"
"7719","GTPase_RhoRegulator_RhoGAP","ECB-GENEPAGE-23017950"
"7720","Nervous_Chemosensory","ECB-GENEPAGE-23149726"
"7721","GPCRRhodopsin_All","ECB-GENEPAGE-23149726"
"7722","Immunity_Coagulation_Coagulation","ECB-GENEPAGE-23024676"
"7723","Immunity_Coagulation_Coagulation","ECB-GENEPAGE-23101292"
"7724","Immunity_Coagulation_Coagulation","ECB-GENEPAGE-23024680"
"7725","Adhesion_ECMCollagen","ECB-GENEPAGE-23139498"
"7726","Apoptosis_Caspase","ECB-GENEPAGE-23086216"
"7727","Metabolism_Lipid","ECB-GENEPAGE-23039460"
"7728","ZNF","ECB-GENEPAGE-23085490"
"7729","ZNF","ECB-GENEPAGE-23012205"
"7730","ZNF","ECB-GENEPAGE-23012211"
"7731","Nervous_Chemosensory","ECB-GENEPAGE-23103040"
"7732","GPCRRhodopsin_All","ECB-GENEPAGE-23103040"
"7733","Nervous_Circadian","ECB-GENEPAGE-23188847"
"7734","TF_bHLH","ECB-GENEPAGE-23188847"
"7735","Nervous_TF","ECB-GENEPAGE-23188847"
"7736","Adhesion_ECMOther","ECB-GENEPAGE-23130924"
"7737","Adhesion_ECMOther","ECB-GENEPAGE-23018331"
"7738","Metabolism_Carbohydrate","ECB-GENEPAGE-23043921"
"7739","Metabolism_Carbohydrate","ECB-GENEPAGE-23043475"
"7740","GPCRRhodopsin_All","ECB-GENEPAGE-23033695"
"7741","Immunity_EffectorComplement","ECB-GENEPAGE-23189269"
"7742","GTPase_Ras_Rab","ECB-GENEPAGE-23018107"
"7743","Metabolism_Lipid","ECB-GENEPAGE-23196215"
"7744","Adhesion_ReceptorCadherin","ECB-GENEPAGE-23011508"
"7745","Metabolism_Coenzyme","ECB-GENEPAGE-23123987"
"7746","Signaling_WntFzd","ECB-GENEPAGE-23123999"
"7747","GPCRRhodopsin_All","ECB-GENEPAGE-23017885"
"7748","GPCRRhodopsin_All","ECB-GENEPAGE-23142594"
"7749","GPCRRhodopsin_All","ECB-GENEPAGE-23017899"
"7750","Nervous_Chemosensory","ECB-GENEPAGE-23017885"
"7751","Nervous_Chemosensory","ECB-GENEPAGE-23142594"
"7752","Nervous_Chemosensory","ECB-GENEPAGE-23017899"
"7753","Metabolism_Lipid","ECB-GENEPAGE-23192264"
"7754","DNAReplication","ECB-GENEPAGE-23107066"
"7755","Immunity_ReceptorTLR","ECB-GENEPAGE-23108951"
"7756","Immunity_ReceptorTLR","ECB-GENEPAGE-23107055"
"7757","TF_Sox/HMG","ECB-GENEPAGE-23027177"
"7758","TF_Sox/HMG","ECB-GENEPAGE-23020903"
"7759","Nervous_Chemosensory","ECB-GENEPAGE-23187777"
"7760","GPCRRhodopsin_All","ECB-GENEPAGE-23187777"
"7761","Metalloprotease","ECB-GENEPAGE-23187677"
"7762","Metabolism_AminoAcid","ECB-GENEPAGE-23187677"
"7763","Metabolism_InorganicIon","ECB-GENEPAGE-23036299"
"7764","Metabolism_InorganicIon","ECB-GENEPAGE-23073164"
"7765","Signaling_WntFzd","ECB-GENEPAGE-23080686"
"7766","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23112687"
"7767","Defensome_BiotransformationOxidative","ECB-GENEPAGE-23112687"
"7768","Defensome_BiotransformationOxidative","ECB-GENEPAGE-23112693"
"7769","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23112693"
"7770","Immunity_Signal","ECB-GENEPAGE-23112699"
"7771","TranslationFactor","ECB-GENEPAGE-23056352"
"7772","TF_Other","ECB-GENEPAGE-23168843"
"7773","Metabolism_Carbohydrate","ECB-GENEPAGE-23168843"
"7774","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23164318"
"7775","Defensome_TransporterABC","ECB-GENEPAGE-23164318"
"7776","Metabolism_Coenzyme","ECB-GENEPAGE-23164328"
"7777","Signaling_TGFB_SmadRelated","ECB-GENEPAGE-23042964"
"7778","Immunity_TF","ECB-GENEPAGE-23042964"
"7779","TF_Smad","ECB-GENEPAGE-23042964"
"7780","Signaling_Notch","ECB-GENEPAGE-23085861"
"7781","Phosphatase_Tyrosine","ECB-GENEPAGE-23131954"
"7782","Immunity_ReceptorNLR","ECB-GENEPAGE-23091699"
"7783","CalciumToolkit","ECB-GENEPAGE-23060707"
"7784","Metabolism_AminoAcid","ECB-GENEPAGE-23144697"
"7785","Metabolism_Lipid","ECB-GENEPAGE-23144710"
"7786","Cytoskeleton_Kinesin","ECB-GENEPAGE-23144703"
"7787","Defensome_MetalDetoxification","ECB-GENEPAGE-23061059"
"7788","Metabolism_Carbohydrate","ECB-GENEPAGE-23175601"
"7789","Metabolism_Nucleotide","ECB-GENEPAGE-23175615"
"7790","Nervous_Chemosensory","ECB-GENEPAGE-23175623"
"7791","GPCRRhodopsin_All","ECB-GENEPAGE-23175623"
"7792","Kinase_Other","ECB-GENEPAGE-23175611"
"7793","Metabolism_Carbohydrate","ECB-GENEPAGE-23175605"
"7794","ZNF","ECB-GENEPAGE-23172155"
"7795","Defensome_TransporterABC","ECB-GENEPAGE-23132278"
"7796","Apoptosis_TNF/TNFR","ECB-GENEPAGE-23168548"
"7797","Phosphatase_Tyrosine","ECB-GENEPAGE-23130987"
"7798","GPCRRhodopsin_All","ECB-GENEPAGE-23096934"
"7799","TF_Homeo","ECB-GENEPAGE-23194196"
"7800","Nervous_TF","ECB-GENEPAGE-23194196"
"7801","CalciumToolkit","ECB-GENEPAGE-23031689"
"7802","EggActivation","ECB-GENEPAGE-23031689"
"7803","Immunity_ReceptorNLR","ECB-GENEPAGE-23122244"
"7804","Adhesion_ReceptorGPCR","ECB-GENEPAGE-23129431"
"7805","CalciumToolkit","ECB-GENEPAGE-23105814"
"7806","Nervous_NeurotransmitterRelated","ECB-GENEPAGE-23105814"
"7807","EggActivation","ECB-GENEPAGE-23105814"
"7808","GTPase_Ras_Ran","ECB-GENEPAGE-23105804"
"7809","GPCRRhodopsin_All","ECB-GENEPAGE-23060282"
"7810","Nervous_NeuropeptideRelated","ECB-GENEPAGE-23060282"
"7811","Kinase_Other","ECB-GENEPAGE-23078419"
"7812","CalciumToolkit","ECB-GENEPAGE-23020234"
"7813","EggActivation","ECB-GENEPAGE-23020234"
"7814","Immunity_ReceptorOtherPRR","ECB-GENEPAGE-23178717"
"7815","Metabolism_AminoAcid","ECB-GENEPAGE-23034794"
"7816","Metabolism_AminoAcid","ECB-GENEPAGE-23171472"
"7817","GPCRRhodopsin_All","ECB-GENEPAGE-23171139"
"7818","Nervous_Chemosensory","ECB-GENEPAGE-23171139"
"7819","GPCRRhodopsin_All","ECB-GENEPAGE-23171135"
"7820","Nervous_Chemosensory","ECB-GENEPAGE-23171135"
"7821","Nervous_NeurotransmitterRelated","ECB-GENEPAGE-23171135"
"7822","Nervous_Chemosensory","ECB-GENEPAGE-23031580"
"7823","Immunity_Signal","ECB-GENEPAGE-23060326"
"7824","EggActivation","ECB-GENEPAGE-23060326"
"7825","Metabolism_Lipid","ECB-GENEPAGE-23017603"
"7826","Metabolism_AminoAcid","ECB-GENEPAGE-23017603"
"7827","Metabolism_Lipid","ECB-GENEPAGE-23092577"
"7828","Metabolism_Carbohydrate","ECB-GENEPAGE-23129234"
"7829","Metabolism_Carbohydrate","ECB-GENEPAGE-23187864"
"7830","Metabolism_Lipid","ECB-GENEPAGE-23068892"
"7831","Metalloprotease","ECB-GENEPAGE-23155400"
"7832","Adhesion_ECMCollagen","ECB-GENEPAGE-23057501"
"7833","Defensome_TransporterABC","ECB-GENEPAGE-23142448"
"7834","GPCRRhodopsin_All","ECB-GENEPAGE-23103953"
"7835","Nervous_Chemosensory","ECB-GENEPAGE-23103953"
"7836","Kinase_CAMK","ECB-GENEPAGE-23188519"
"7837","Kinase_TKL","ECB-GENEPAGE-23188519"
"7838","Nervous_Chemosensory","ECB-GENEPAGE-23127404"
"7839","GPCRRhodopsin_All","ECB-GENEPAGE-23127404"
"7840","EggActivation","ECB-GENEPAGE-23041029"
"7841","EggActivation","ECB-GENEPAGE-23041025"
"7842","EggActivation","ECB-GENEPAGE-23041042"
"7843","CalciumToolkit","ECB-GENEPAGE-23041029"
"7844","CalciumToolkit","ECB-GENEPAGE-23041025"
"7845","CalciumToolkit","ECB-GENEPAGE-23041042"
"7846","Immunity_ReceptorTLR","ECB-GENEPAGE-23041033"
"7847","Metabolism_Energy","ECB-GENEPAGE-23087018"
"7848","Metalloprotease","ECB-GENEPAGE-23184099"
"7849","Metalloprotease","ECB-GENEPAGE-23184092"
"7850","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23170304"
"7851","GTPase_RhoRegulator_RhoGAP","ECB-GENEPAGE-23046771"
"7852","TF_Other","ECB-GENEPAGE-23138223"
"7853","CellCycle","ECB-GENEPAGE-23162911"
"7854","CellCycle","ECB-GENEPAGE-23022627"
"7855","Defensome_TransporterIon","ECB-GENEPAGE-23174515"
"7856","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23174515"
"7857","Defensome_TransporterIon","ECB-GENEPAGE-23174497"
"7858","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23174497"
"7859","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23174504"
"7860","Defensome_TransporterIon","ECB-GENEPAGE-23174504"
"7861","Defensome_TransporterIon","ECB-GENEPAGE-23174510"
"7862","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23174510"
"7863","TF_Other","ECB-GENEPAGE-23179357"
"7864","CellCycle","ECB-GENEPAGE-23170268"
"7865","Kinase_Other","ECB-GENEPAGE-23170268"
"7866","Adhesion_ECMNeural","ECB-GENEPAGE-23156526"
"7867","Metabolism_Lipid","ECB-GENEPAGE-23107042"
"7868","TF_Tbox","ECB-GENEPAGE-23110902"
"7869","Metabolism_AminoAcid","ECB-GENEPAGE-23110856"
"7870","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23065003"
"7871","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23100057"
"7872","Kinase_AGC","ECB-GENEPAGE-23064971"
"7873","Metabolism_Carbohydrate","ECB-GENEPAGE-23065053"
"7874","CellCycle","ECB-GENEPAGE-23102780"
"7875","Adhesion_ECMOther","ECB-GENEPAGE-23162826"
"7876","Nervous_Chemosensory","ECB-GENEPAGE-23068625"
"7877","GPCRRhodopsin_All","ECB-GENEPAGE-23068625"
"7878","Metabolism_Carbohydrate","ECB-GENEPAGE-23138126"
"7879","Metabolism_Carbohydrate","ECB-GENEPAGE-23021787"
"7880","Nervous_SynapticVesicleRelease","ECB-GENEPAGE-23195493"
"7881","Metabolism_Energy","ECB-GENEPAGE-23053072"
"7882","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23145375"
"7883","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23128373"
"7884","TF_Tbox","ECB-GENEPAGE-23075279"
"7885","Metabolism_Lipid","ECB-GENEPAGE-23067014"
"7886","Metabolism_Lipid","ECB-GENEPAGE-23067003"
"7887","CalciumToolkit","ECB-GENEPAGE-23150351"
"7888","Signaling_WntFzd","ECB-GENEPAGE-23182537"
"7889","Adhesion_ECMOther","ECB-GENEPAGE-23155955"
"7890","Defensome_BiotransformationReductiveConjugative","ECB-GENEPAGE-23040786"
"7891","GPCRRhodopsin_All","ECB-GENEPAGE-23040765"
"7892","GPCRRhodopsin_All","ECB-GENEPAGE-23040771"
"7893","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23079088"
"7894","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23079081"
"7895","Immunity_ReceptorTLR","ECB-GENEPAGE-23066457"
"7896","Oogenesis","ECB-GENEPAGE-23067911"
"7897","GPCRRhodopsin_All","ECB-GENEPAGE-23061399"
"7898","Nervous_Chemosensory","ECB-GENEPAGE-23061399"
"7899","Metabolism_Carbohydrate","ECB-GENEPAGE-23100939"
"7900","Metabolism_Carbohydrate","ECB-GENEPAGE-23020339"
"7901","Signaling_Notch","ECB-GENEPAGE-23080002"
"7902","Metalloprotease","ECB-GENEPAGE-23113051"
"7903","GTPase_Ras_Other","ECB-GENEPAGE-23113045"
"7904","ZNF","ECB-GENEPAGE-23032356"
"7905","ZNF","ECB-GENEPAGE-23032373"
"7906","ZNF","ECB-GENEPAGE-23032347"
"7907","ZNF","ECB-GENEPAGE-23032379"
"7908","Metabolism_Carbohydrate","ECB-GENEPAGE-23166135"
"7909","GTPase_Dynamin_Classical","ECB-GENEPAGE-23142142"
"7910","ZNF","ECB-GENEPAGE-23147923"
"7911","Metabolism_Carbohydrate","ECB-GENEPAGE-23126421"
"7912","Metabolism_Nucleotide","ECB-GENEPAGE-23126421"
"7913","Immunity_ReceptorNLR","ECB-GENEPAGE-23126443"
"7914","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23080602"
"7915","Immunity_ReceptorTLR","ECB-GENEPAGE-23038837"
"7916","Immunity_ReceptorTLR","ECB-GENEPAGE-23038833"
"7917","Immunity_ReceptorTLR","ECB-GENEPAGE-23123551"
"7918","Metabolism_InorganicIon","ECB-GENEPAGE-23098678"
"7919","Cytoskeleton_Myosin","ECB-GENEPAGE-23098655"
"7920","Immunity_ReceptorNLR","ECB-GENEPAGE-23097181"
"7921","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23133543"
"7922","Cytoskeleton_Kinesin","ECB-GENEPAGE-23147742"
"7923","GPCRRhodopsin_All","ECB-GENEPAGE-23050196"
"7924","Adhesion_ReceptorLRR","ECB-GENEPAGE-23050196"
"7925","Defensome_BiotransformationReductiveConjugative","ECB-GENEPAGE-23126925"
"7926","Defensome_BiotransformationReductiveConjugative","ECB-GENEPAGE-23126952"
"7927","Metabolism_Carbohydrate","ECB-GENEPAGE-23139678"
"7928","Kinase_Other","ECB-GENEPAGE-23011997"
"7929","Metabolism_Energy","ECB-GENEPAGE-23017369"
"7930","Metabolism_Lipid","ECB-GENEPAGE-23023775"
"7931","Defensome_TransporterABC","ECB-GENEPAGE-23064628"
"7932","Cytoskeleton_MicrotubuleAssociated","ECB-GENEPAGE-23064616"
"7933","Nervous_Chemosensory","ECB-GENEPAGE-23073273"
"7934","GPCRRhodopsin_All","ECB-GENEPAGE-23073273"
"7935","Nervous_Chemosensory","ECB-GENEPAGE-23073242"
"7936","GPCRRhodopsin_All","ECB-GENEPAGE-23073242"
"7937","Nervous_Chemosensory","ECB-GENEPAGE-23073238"
"7938","GPCRRhodopsin_All","ECB-GENEPAGE-23073238"
"7939","Immunity_ReceptorNLR","ECB-GENEPAGE-23027621"
"7940","Immunity_ReceptorNLR","ECB-GENEPAGE-23027593"
"7941","Immunity_ReceptorNLR","ECB-GENEPAGE-23013353"
"7942","Immunity_ReceptorNLR","ECB-GENEPAGE-23027637"
"7943","Immunity_ReceptorNLR","ECB-GENEPAGE-23027633"
"7944","Immunity_ReceptorNLR","ECB-GENEPAGE-23027629"
"7945","Immunity_ReceptorNLR","ECB-GENEPAGE-23032908"
"7946","Immunity_ReceptorNLR","ECB-GENEPAGE-23027625"
"7947","Immunity_ReceptorNLR","ECB-GENEPAGE-23027589"
"7948","Immunity_ReceptorNLR","ECB-GENEPAGE-23027642"
"7949","GPCRRhodopsin_All","ECB-GENEPAGE-23014962"
"7950","GPCRRhodopsin_All","ECB-GENEPAGE-23069420"
"7951","GPCRRhodopsin_All","ECB-GENEPAGE-23014954"
"7952","Metabolism_Lipid","ECB-GENEPAGE-23074001"
"7953","Defensome_TransporterABC","ECB-GENEPAGE-23182152"
"7954","Immunity_ReceptorScavenger","ECB-GENEPAGE-23182177"
"7955","Immunity_ReceptorNLR","ECB-GENEPAGE-23182163"
"7956","GTPase_Ras_Ras","ECB-GENEPAGE-23065809"
"7957","Metabolism_Carbohydrate","ECB-GENEPAGE-23157711"
"7958","EggActivation","ECB-GENEPAGE-23171692"
"7959","CalciumToolkit","ECB-GENEPAGE-23171692"
"7960","Metalloprotease","ECB-GENEPAGE-23171911"
"7961","Metalloprotease","ECB-GENEPAGE-23026838"
"7962","Histone_RepcationDepedent_Late","ECB-GENEPAGE-23091442"
"7963","Histone_RepcationDepedent_Late","ECB-GENEPAGE-23091437"
"7964","Defensome_BiotransformationReductiveConjugative","ECB-GENEPAGE-23086220"
"7965","Immunity_ReceptorScavenger","ECB-GENEPAGE-23060735"
"7966","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23163860"
"7967","Defensome_BiotransformationOxidative","ECB-GENEPAGE-23163860"
"7968","Metalloprotease","ECB-GENEPAGE-23046326"
"7969","CalciumToolkit","ECB-GENEPAGE-23194802"
"7970","Metalloprotease","ECB-GENEPAGE-23158285"
"7971","Metabolism_AminoAcid","ECB-GENEPAGE-23067983"
"7972","Immunity_EffectorCytolytic","ECB-GENEPAGE-23067983"
"7973","Metabolism_Carbohydrate","ECB-GENEPAGE-23093539"
"7974","DNAReplication","ECB-GENEPAGE-23062511"
"7975","Metabolism_Lipid","ECB-GENEPAGE-23067656"
"7976","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23141567"
"7977","Defensome_TransporterABC","ECB-GENEPAGE-23141567"
"7978","ZNF","ECB-GENEPAGE-23195602"
"7979","TF_ZNF","ECB-GENEPAGE-23195602"
"7980","Nervous_TF","ECB-GENEPAGE-23195673"
"7981","TF_Homeo","ECB-GENEPAGE-23195673"
"7982","Nervous_NeurotransmitterRelated","ECB-GENEPAGE-23195608"
"7983","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23135711"
"7984","Nervous_TF","ECB-GENEPAGE-23140105"
"7985","TF_Homeo","ECB-GENEPAGE-23140105"
"7986","GPCRRhodopsin_All","ECB-GENEPAGE-23147250"
"7987","Nervous_Chemosensory","ECB-GENEPAGE-23147250"
"7988","Nervous_Chemosensory","ECB-GENEPAGE-23084663"
"7989","GPCRRhodopsin_All","ECB-GENEPAGE-23084663"
"7990","Nervous_Chemosensory","ECB-GENEPAGE-23084663"
"7991","GPCRRhodopsin_All","ECB-GENEPAGE-23084663"
"7992","Signaling_RTK_Ligand","ECB-GENEPAGE-23115619"
"7993","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23100548"
"7994","Metabolism_Energy","ECB-GENEPAGE-23144027"
"7995","Adhesion_ReceptorGPCR","ECB-GENEPAGE-23183040"
"7996","Adhesion_ECMNeural","ECB-GENEPAGE-23157437"
"7997","Apoptosis_Apaf1","ECB-GENEPAGE-23157410"
"7998","Kinase_TKL","ECB-GENEPAGE-23144977"
"7999","Metabolism_Energy","ECB-GENEPAGE-23178863"
"8000","Defensome_BiotransformationOxidative","ECB-GENEPAGE-23178863"
"8001","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23155210"
"8002","Defensome_BiotransformationOxidative","ECB-GENEPAGE-23155210"
"8003","Metabolism_InorganicIon","ECB-GENEPAGE-23155238"
"8004","Metabolism_InorganicIon","ECB-GENEPAGE-23155246"
"8005","Signaling_TGFB_Modulator","ECB-GENEPAGE-23155250"
"8006","Metabolism_Energy","ECB-GENEPAGE-23015490"
"8007","Metabolism_AminoAcid","ECB-GENEPAGE-23015499"
"8008","Metabolism_AminoAcid","ECB-GENEPAGE-23015494"
"8009","DNAReplication","ECB-GENEPAGE-23015499"
"8010","Metabolism_AminoAcid","ECB-GENEPAGE-23178132"
"8011","Signaling_Hedgehog","ECB-GENEPAGE-23102227"
"8012","Immunity_ReceptorScavenger","ECB-GENEPAGE-23061841"
"8013","Metabolism_AminoAcid","ECB-GENEPAGE-23099863"
"8014","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23067284"
"8015","Adhesion_ECMFibropellin","ECB-GENEPAGE-23089171"
"8016","Defensome_BiotransformationReductiveConjugative","ECB-GENEPAGE-23127869"
"8017","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23013587"
"8018","TF_NR","ECB-GENEPAGE-23193262"
"8019","TF_Homeo","ECB-GENEPAGE-23158947"
"8020","GPCRRhodopsin_All","ECB-GENEPAGE-23040163"
"8021","Adhesion_ECMFibropellin","ECB-GENEPAGE-23137035"
"8022","Kinase_CAMK","ECB-GENEPAGE-23180566"
"8023","CalciumToolkit","ECB-GENEPAGE-23180566"
"8024","Phosphatase_Tyrosine","ECB-GENEPAGE-23038465"
"8025","TF_Homeo","ECB-GENEPAGE-23073783"
"8026","TF_Forkhead","ECB-GENEPAGE-23075355"
"8027","Nervous_Placode","ECB-GENEPAGE-23075355"
"8028","GTPase_SRP_NonGTPase","ECB-GENEPAGE-23148962"
"8029","Metabolism_Carbohydrate","ECB-GENEPAGE-23088957"
"8030","Immunity_Coagulation_Clotting","ECB-GENEPAGE-23144238"
"8031","Immunity_Coagulation_Clotting","ECB-GENEPAGE-23144246"
"8032","CalciumToolkit","ECB-GENEPAGE-23130807"
"8033","EggActivation","ECB-GENEPAGE-23130807"
"8034","Nervous_TF","ECB-GENEPAGE-23058284"
"8035","ZNF","ECB-GENEPAGE-23058284"
"8036","Adhesion_ReceptorGPCR","ECB-GENEPAGE-23017536"
"8037","Adhesion_ReceptorGPCR","ECB-GENEPAGE-23017548"
"8038","Adhesion_ReceptorGPCR","ECB-GENEPAGE-23017544"
"8039","Adhesion_ReceptorGPCR","ECB-GENEPAGE-23017540"
"8040","TranslationFactor","ECB-GENEPAGE-23075117"
"8041","Nervous_SynapticVesicleRelease","ECB-GENEPAGE-23190262"
"8042","Kinase_TK","ECB-GENEPAGE-23144094"
"8043","Immunity_Signal","ECB-GENEPAGE-23144094"
"8044","Kinase_CMGC","ECB-GENEPAGE-23148087"
"8045","Metabolism_Carbohydrate","ECB-GENEPAGE-23148087"
"8046","Metabolism_Lipid","ECB-GENEPAGE-23060884"
"8047","Metalloprotease","ECB-GENEPAGE-23060790"
"8048","TranslationFactor","ECB-GENEPAGE-23060790"
"8049","DNAReplication","ECB-GENEPAGE-23025674"
"8050","Metalloprotease","ECB-GENEPAGE-23175997"
"8051","Metalloprotease","ECB-GENEPAGE-23170806"
"8052","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23119591"
"8053","Metalloprotease","ECB-GENEPAGE-23110521"
"8054","Metabolism_Coenzyme","ECB-GENEPAGE-23164203"
"8055","Metabolism_AminoAcid","ECB-GENEPAGE-23164203"
"8056","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23032223"
"8057","Adhesion_ReceptorIgFN3","ECB-GENEPAGE-23032114"
"8058","Immunity_ReceptorNLR","ECB-GENEPAGE-23032121"
"8059","Immunity_ReceptorNLR","ECB-GENEPAGE-23032254"
"8060","Metabolism_AminoAcid","ECB-GENEPAGE-23069797"
"8061","Metabolism_AminoAcid","ECB-GENEPAGE-23106415"
"8062","Metalloprotease","ECB-GENEPAGE-23126358"
"8063","Metabolism_InorganicIon","ECB-GENEPAGE-23036184"
"8064","Kinase_Other","ECB-GENEPAGE-23036169"
"8065","Kinase_TK","ECB-GENEPAGE-23136872"
"8066","Signaling_RTK_Receptor","ECB-GENEPAGE-23136872"
"8067","Immunity_Signal","ECB-GENEPAGE-23136872"
"8068","GTPase_RhoRegulator_RhoGEFDH","ECB-GENEPAGE-23032984"
"8069","GTPase_RhoRegulator_RhoGEFDH","ECB-GENEPAGE-23032988"
"8070","Metabolism_InorganicIon","ECB-GENEPAGE-23176788"
"8071","Adhesion_ReceptorLRR","ECB-GENEPAGE-23054724"
"8072","Nervous_Chemosensory","ECB-GENEPAGE-23054724"
"8073","GPCRRhodopsin_All","ECB-GENEPAGE-23054724"
"8074","GPCRRhodopsin_All","ECB-GENEPAGE-23054728"
"8075","Nervous_Chemosensory","ECB-GENEPAGE-23054728"
"8076","Cytoskeleton_Myosin","ECB-GENEPAGE-23064441"
"8077","Immunity_ReceptorTLR","ECB-GENEPAGE-23167067"
"8078","Phosphatase_Tyrosine","ECB-GENEPAGE-23137621"
"8079","Metabolism_Nucleotide","ECB-GENEPAGE-23137621"
"8080","Immunity_ReceptorOtherPRR","ECB-GENEPAGE-23137615"
"8081","Oogenesis","ECB-GENEPAGE-23137615"
"8082","Defensome_BiotransformationOxidative","ECB-GENEPAGE-23036488"
"8083","Defensome_BiotransformationOxidative","ECB-GENEPAGE-23189058"
"8084","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23036488"
"8085","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23189058"
"8086","GPCRRhodopsin_All","ECB-GENEPAGE-23189066"
"8087","Nervous_Chemosensory","ECB-GENEPAGE-23189066"
"8088","Defensome_HSP","ECB-GENEPAGE-23009144"
"8089","Defensome_HSP","ECB-GENEPAGE-23189006"
"8090","Immunity_ReceptorScavenger","ECB-GENEPAGE-23145767"
"8091","Metabolism_InorganicIon","ECB-GENEPAGE-23149626"
"8092","Signaling_TGFB_Receptor","ECB-GENEPAGE-23169124"
"8093","TF_Homeo","ECB-GENEPAGE-23169244"
"8094","DNAReplication","ECB-GENEPAGE-23169118"
"8095","Metabolism_Energy","ECB-GENEPAGE-23103527"
"8096","Defensome_HSP","ECB-GENEPAGE-23103515"
"8097","Metabolism_Nucleotide","ECB-GENEPAGE-23155755"
"8098","Metabolism_SecondaryMetabolites","ECB-GENEPAGE-23113653"
"8099","Defensome_BiotransformationOxidative","ECB-GENEPAGE-23113653"
"8100","Immunity_Signal","ECB-GENEPAGE-23192887"
"8101","GPCRRhodopsin_All","ECB-GENEPAGE-23069420"
"8102","Metalloprotease","ECB-GENEPAGE-23139102"
"8103","Metabolism_Coenzyme","ECB-GENEPAGE-23174042"
