"","PATHWAY","V1"
"2703","spu01200","ECB-GENEPAGE-23107819"
"2704","spu00630","ECB-GENEPAGE-23107819"
"2705","spu04146","ECB-GENEPAGE-23107819"
"2706","spu00310","ECB-GENEPAGE-23108115"
"2707","spu01100","ECB-GENEPAGE-23108115"
"2708","spu01100","ECB-GENEPAGE-23108123"
"2709","spu00310","ECB-GENEPAGE-23108123"
"2710","spu00053","ECB-GENEPAGE-23110360"
"2711","spu01100","ECB-GENEPAGE-23110360"
"2712","spu00980","ECB-GENEPAGE-23110360"
"2713","spu00040","ECB-GENEPAGE-23110360"
"2714","spu01240","ECB-GENEPAGE-23110360"
"2715","spu00982","ECB-GENEPAGE-23110360"
"2716","spu00983","ECB-GENEPAGE-23110360"
"2717","spu00860","ECB-GENEPAGE-23110360"
"2718","spu00830","ECB-GENEPAGE-23110360"
"2719","spu00860","ECB-GENEPAGE-23110392"
"2720","spu00830","ECB-GENEPAGE-23110392"
"2721","spu00053","ECB-GENEPAGE-23110392"
"2722","spu01100","ECB-GENEPAGE-23110392"
"2723","spu00980","ECB-GENEPAGE-23110392"
"2724","spu00983","ECB-GENEPAGE-23110392"
"2725","spu00040","ECB-GENEPAGE-23110392"
"2726","spu00982","ECB-GENEPAGE-23110392"
"2727","spu01240","ECB-GENEPAGE-23110392"
"2728","spu00980","ECB-GENEPAGE-23110400"
"2729","spu01100","ECB-GENEPAGE-23110400"
"2730","spu00983","ECB-GENEPAGE-23110400"
"2731","spu00053","ECB-GENEPAGE-23110400"
"2732","spu01240","ECB-GENEPAGE-23110400"
"2733","spu00982","ECB-GENEPAGE-23110400"
"2734","spu00040","ECB-GENEPAGE-23110400"
"2735","spu00830","ECB-GENEPAGE-23110400"
"2736","spu00860","ECB-GENEPAGE-23110400"
"2737","spu00980","ECB-GENEPAGE-23110422"
"2738","spu00053","ECB-GENEPAGE-23110422"
"2739","spu00830","ECB-GENEPAGE-23110422"
"2740","spu00983","ECB-GENEPAGE-23110422"
"2741","spu00040","ECB-GENEPAGE-23110422"
"2742","spu00982","ECB-GENEPAGE-23110422"
"2743","spu01100","ECB-GENEPAGE-23110422"
"2744","spu01240","ECB-GENEPAGE-23110422"
"2745","spu00860","ECB-GENEPAGE-23110422"
"2746","spu00980","ECB-GENEPAGE-23111120"
"2747","spu00983","ECB-GENEPAGE-23111120"
"2748","spu00982","ECB-GENEPAGE-23111120"
"2749","spu00480","ECB-GENEPAGE-23111120"
"2750","spu01100","ECB-GENEPAGE-23111120"
"2751","spu04080","ECB-GENEPAGE-23111412"
"2752","spu04144","ECB-GENEPAGE-23111454"
"2753","spu04150","ECB-GENEPAGE-23111681"
"2754","spu03410","ECB-GENEPAGE-23114237"
"2755","spu04120","ECB-GENEPAGE-23104576"
"2756","spu03022","ECB-GENEPAGE-23105215"
"2757","spu03420","ECB-GENEPAGE-23105215"
"2758","spu00190","ECB-GENEPAGE-23019196"
"2759","spu01100","ECB-GENEPAGE-23019196"
"2760","spu04310","ECB-GENEPAGE-23106515"
"2761","spu01100","ECB-GENEPAGE-23106572"
"2762","spu01240","ECB-GENEPAGE-23106572"
"2763","spu00760","ECB-GENEPAGE-23106572"
"2764","spu00040","ECB-GENEPAGE-23019291"
"2765","spu01100","ECB-GENEPAGE-23019291"
"2766","spu04130","ECB-GENEPAGE-23106645"
"2767","spu03460","ECB-GENEPAGE-23107206"
"2768","spu04137","ECB-GENEPAGE-23107758"
"2769","spu04144","ECB-GENEPAGE-23107768"
"2770","spu04142","ECB-GENEPAGE-23107906"
"2771","spu00600","ECB-GENEPAGE-23107906"
"2772","spu00983","ECB-GENEPAGE-23108947"
"2773","spu00982","ECB-GENEPAGE-23108947"
"2774","spu01240","ECB-GENEPAGE-23108947"
"2775","spu00860","ECB-GENEPAGE-23108947"
"2776","spu00053","ECB-GENEPAGE-23108947"
"2777","spu00980","ECB-GENEPAGE-23108947"
"2778","spu01100","ECB-GENEPAGE-23108947"
"2779","spu00830","ECB-GENEPAGE-23108947"
"2780","spu00040","ECB-GENEPAGE-23108947"
"2781","spu01100","ECB-GENEPAGE-23109411"
"2782","spu00260","ECB-GENEPAGE-23109411"
"2783","spu01230","ECB-GENEPAGE-23109411"
"2784","spu01200","ECB-GENEPAGE-23109411"
"2785","spu04080","ECB-GENEPAGE-23019244"
"2786","spu04080","ECB-GENEPAGE-23109739"
"2787","spu04080","ECB-GENEPAGE-23109743"
"2788","spu01100","ECB-GENEPAGE-23109802"
"2789","spu00980","ECB-GENEPAGE-23109802"
"2790","spu00480","ECB-GENEPAGE-23109802"
"2791","spu00983","ECB-GENEPAGE-23109802"
"2792","spu00982","ECB-GENEPAGE-23109802"
"2793","spu04070","ECB-GENEPAGE-23110061"
"2794","spu04080","ECB-GENEPAGE-23019628"
"2795","spu03015","ECB-GENEPAGE-23111040"
"2796","spu00514","ECB-GENEPAGE-23019565"
"2797","spu01100","ECB-GENEPAGE-23019565"
"2798","spu00512","ECB-GENEPAGE-23019565"
"2799","spu00620","ECB-GENEPAGE-23111104"
"2800","spu00270","ECB-GENEPAGE-23111104"
"2801","spu01200","ECB-GENEPAGE-23111104"
"2802","spu00020","ECB-GENEPAGE-23111104"
"2803","spu01100","ECB-GENEPAGE-23111104"
"2804","spu00630","ECB-GENEPAGE-23111104"
"2805","spu01100","ECB-GENEPAGE-23019572"
"2806","spu00512","ECB-GENEPAGE-23019572"
"2807","spu00514","ECB-GENEPAGE-23019572"
"2808","spu03410","ECB-GENEPAGE-23111450"
"2809","spu03440","ECB-GENEPAGE-23111450"
"2810","spu03420","ECB-GENEPAGE-23111450"
"2811","spu03430","ECB-GENEPAGE-23111450"
"2812","spu03030","ECB-GENEPAGE-23111450"
"2813","spu04141","ECB-GENEPAGE-23111535"
"2814","spu00513","ECB-GENEPAGE-23111831"
"2815","spu01100","ECB-GENEPAGE-23111831"
"2816","spu01100","ECB-GENEPAGE-23019607"
"2817","spu00380","ECB-GENEPAGE-23019607"
"2818","spu01100","ECB-GENEPAGE-23019691"
"2819","spu00190","ECB-GENEPAGE-23019691"
"2820","spu03018","ECB-GENEPAGE-23113376"
"2821","spu03460","ECB-GENEPAGE-23019735"
"2822","spu03010","ECB-GENEPAGE-23114110"
"2823","spu00230","ECB-GENEPAGE-23114197"
"2824","spu01100","ECB-GENEPAGE-23114197"
"2825","spu04120","ECB-GENEPAGE-23104552"
"2826","spu00534","ECB-GENEPAGE-23105426"
"2827","spu04080","ECB-GENEPAGE-23019754"
"2828","spu01100","ECB-GENEPAGE-23120472"
"2829","spu00601","ECB-GENEPAGE-23120472"
"2830","spu00603","ECB-GENEPAGE-23120472"
"2831","spu03010","ECB-GENEPAGE-23019877"
"2832","spu01100","ECB-GENEPAGE-23115289"
"2833","spu00340","ECB-GENEPAGE-23115289"
"2834","spu01212","ECB-GENEPAGE-23115525"
"2835","spu00280","ECB-GENEPAGE-23115525"
"2836","spu01100","ECB-GENEPAGE-23115525"
"2837","spu00062","ECB-GENEPAGE-23115525"
"2838","spu00071","ECB-GENEPAGE-23115525"
"2839","spu00562","ECB-GENEPAGE-23020065"
"2840","spu04070","ECB-GENEPAGE-23020065"
"2841","spu01100","ECB-GENEPAGE-23020065"
"2842","spu01100","ECB-GENEPAGE-23020097"
"2843","spu00480","ECB-GENEPAGE-23020097"
"2844","spu01100","ECB-GENEPAGE-23117869"
"2845","spu00310","ECB-GENEPAGE-23117869"
"2846","spu04144","ECB-GENEPAGE-23118011"
"2847","spu00564","ECB-GENEPAGE-23118025"
"2848","spu00534","ECB-GENEPAGE-23118165"
"2849","spu03018","ECB-GENEPAGE-23118226"
"2850","spu00982","ECB-GENEPAGE-23020279"
"2851","spu01100","ECB-GENEPAGE-23020339"
"2852","spu00500","ECB-GENEPAGE-23020339"
"2853","spu00514","ECB-GENEPAGE-23120263"
"2854","spu00600","ECB-GENEPAGE-23120680"
"2855","spu00565","ECB-GENEPAGE-23120680"
"2856","spu01100","ECB-GENEPAGE-23120680"
"2857","spu03040","ECB-GENEPAGE-23120921"
"2858","spu03010","ECB-GENEPAGE-23121066"
"2859","spu03010","ECB-GENEPAGE-23121141"
"2860","spu00190","ECB-GENEPAGE-23121359"
"2861","spu04150","ECB-GENEPAGE-23121359"
"2862","spu01100","ECB-GENEPAGE-23121359"
"2863","spu04145","ECB-GENEPAGE-23121359"
"2864","spu01100","ECB-GENEPAGE-23121540"
"2865","spu00190","ECB-GENEPAGE-23121540"
"2866","spu01240","ECB-GENEPAGE-23121687"
"2867","spu00830","ECB-GENEPAGE-23121687"
"2868","spu01100","ECB-GENEPAGE-23121687"
"2869","spu03040","ECB-GENEPAGE-23020483"
"2870","spu00513","ECB-GENEPAGE-23116043"
"2871","spu01100","ECB-GENEPAGE-23116043"
"2872","spu00510","ECB-GENEPAGE-23116043"
"2873","spu00533","ECB-GENEPAGE-23116043"
"2874","spu00790","ECB-GENEPAGE-23118188"
"2875","spu01100","ECB-GENEPAGE-23118188"
"2876","spu01240","ECB-GENEPAGE-23118188"
"2877","spu01240","ECB-GENEPAGE-23118483"
"2878","spu01100","ECB-GENEPAGE-23118483"
"2879","spu00380","ECB-GENEPAGE-23118483"
"2880","spu03013","ECB-GENEPAGE-23119744"
"2881","spu03040","ECB-GENEPAGE-23119744"
"2882","spu03040","ECB-GENEPAGE-23119784"
"2883","spu03013","ECB-GENEPAGE-23119784"
"2884","spu03013","ECB-GENEPAGE-23121714"
"2885","spu03040","ECB-GENEPAGE-23121714"
"2886","spu00983","ECB-GENEPAGE-23126724"
"2887","spu00480","ECB-GENEPAGE-23126724"
"2888","spu00982","ECB-GENEPAGE-23126724"
"2889","spu00980","ECB-GENEPAGE-23126724"
"2890","spu01100","ECB-GENEPAGE-23126724"
"2891","spu00561","ECB-GENEPAGE-23124527"
"2892","spu01100","ECB-GENEPAGE-23124527"
"2893","spu01100","ECB-GENEPAGE-23124717"
"2894","spu00330","ECB-GENEPAGE-23124717"
"2895","spu04080","ECB-GENEPAGE-23125295"
"2896","spu04080","ECB-GENEPAGE-23125338"
"2897","spu04080","ECB-GENEPAGE-23125342"
"2898","spu04310","ECB-GENEPAGE-23020791"
"2899","spu04068","ECB-GENEPAGE-23020791"
"2900","spu01100","ECB-GENEPAGE-23126715"
"2901","spu00980","ECB-GENEPAGE-23126715"
"2902","spu00983","ECB-GENEPAGE-23126715"
"2903","spu00480","ECB-GENEPAGE-23126715"
"2904","spu00982","ECB-GENEPAGE-23126715"
"2905","spu00620","ECB-GENEPAGE-23127176"
"2906","spu00072","ECB-GENEPAGE-23127176"
"2907","spu00640","ECB-GENEPAGE-23127176"
"2908","spu00280","ECB-GENEPAGE-23127176"
"2909","spu01100","ECB-GENEPAGE-23127176"
"2910","spu00310","ECB-GENEPAGE-23127176"
"2911","spu01212","ECB-GENEPAGE-23127176"
"2912","spu00630","ECB-GENEPAGE-23127176"
"2913","spu01200","ECB-GENEPAGE-23127176"
"2914","spu00650","ECB-GENEPAGE-23127176"
"2915","spu00071","ECB-GENEPAGE-23127176"
"2916","spu00380","ECB-GENEPAGE-23127176"
"2917","spu00900","ECB-GENEPAGE-23127176"
"2918","spu04080","ECB-GENEPAGE-23127400"
"2919","spu04080","ECB-GENEPAGE-23128042"
"2920","spu04080","ECB-GENEPAGE-23129877"
"2921","spu01100","ECB-GENEPAGE-23127800"
"2922","spu00600","ECB-GENEPAGE-23127800"
"2923","spu00565","ECB-GENEPAGE-23127800"
"2924","spu03013","ECB-GENEPAGE-23122911"
"2925","spu03015","ECB-GENEPAGE-23122911"
"2926","spu04145","ECB-GENEPAGE-23129996"
"2927","spu04145","ECB-GENEPAGE-23130039"
"2928","spu04145","ECB-GENEPAGE-23130044"
"2929","spu00340","ECB-GENEPAGE-23123228"
"2930","spu01100","ECB-GENEPAGE-23123228"
"2931","spu04145","ECB-GENEPAGE-23124078"
"2932","spu03040","ECB-GENEPAGE-23125182"
"2933","spu00532","ECB-GENEPAGE-23123692"
"2934","spu00640","ECB-GENEPAGE-23126010"
"2935","spu00280","ECB-GENEPAGE-23126010"
"2936","spu01100","ECB-GENEPAGE-23126010"
"2937","spu01100","ECB-GENEPAGE-23126199"
"2938","spu00040","ECB-GENEPAGE-23126199"
"2939","spu00480","ECB-GENEPAGE-23126358"
"2940","spu01100","ECB-GENEPAGE-23126358"
"2941","spu04140","ECB-GENEPAGE-23126642"
"2942","spu00072","ECB-GENEPAGE-23125676"
"2943","spu01100","ECB-GENEPAGE-23125676"
"2944","spu00650","ECB-GENEPAGE-23125676"
"2945","spu01100","ECB-GENEPAGE-23125995"
"2946","spu00270","ECB-GENEPAGE-23125995"
"2947","spu00260","ECB-GENEPAGE-23125995"
"2948","spu03015","ECB-GENEPAGE-23126936"
"2949","spu03022","ECB-GENEPAGE-23126986"
"2950","spu03013","ECB-GENEPAGE-23126982"
"2951","spu00520","ECB-GENEPAGE-23127169"
"2952","spu00620","ECB-GENEPAGE-23127180"
"2953","spu01212","ECB-GENEPAGE-23127180"
"2954","spu00650","ECB-GENEPAGE-23127180"
"2955","spu00280","ECB-GENEPAGE-23127180"
"2956","spu00900","ECB-GENEPAGE-23127180"
"2957","spu00310","ECB-GENEPAGE-23127180"
"2958","spu00072","ECB-GENEPAGE-23127180"
"2959","spu01200","ECB-GENEPAGE-23127180"
"2960","spu00380","ECB-GENEPAGE-23127180"
"2961","spu00640","ECB-GENEPAGE-23127180"
"2962","spu01100","ECB-GENEPAGE-23127180"
"2963","spu00630","ECB-GENEPAGE-23127180"
"2964","spu00071","ECB-GENEPAGE-23127180"
"2965","spu03010","ECB-GENEPAGE-23127215"
"2966","spu04145","ECB-GENEPAGE-23021427"
"2967","spu04145","ECB-GENEPAGE-23021416"
"2968","spu04145","ECB-GENEPAGE-23021431"
"2969","spu04310","ECB-GENEPAGE-23131561"
"2970","spu04145","ECB-GENEPAGE-23021453"
"2971","spu04145","ECB-GENEPAGE-23021457"
"2972","spu00350","ECB-GENEPAGE-23021550"
"2973","spu01100","ECB-GENEPAGE-23021550"
"2974","spu04136","ECB-GENEPAGE-23134883"
"2975","spu04140","ECB-GENEPAGE-23134883"
"2976","spu04080","ECB-GENEPAGE-23135294"
"2977","spu00592","ECB-GENEPAGE-23136037"
"2978","spu00565","ECB-GENEPAGE-23136037"
"2979","spu01100","ECB-GENEPAGE-23136037"
"2980","spu00564","ECB-GENEPAGE-23136037"
"2981","spu00590","ECB-GENEPAGE-23136037"
"2982","spu00480","ECB-GENEPAGE-23131190"
"2983","spu01100","ECB-GENEPAGE-23131190"
"2984","spu00565","ECB-GENEPAGE-23135116"
"2985","spu00564","ECB-GENEPAGE-23135116"
"2986","spu01100","ECB-GENEPAGE-23135116"
"2987","spu00592","ECB-GENEPAGE-23135116"
"2988","spu00590","ECB-GENEPAGE-23135116"
"2989","spu04120","ECB-GENEPAGE-23135637"
"2990","spu04080","ECB-GENEPAGE-23021630"
"2991","spu03460","ECB-GENEPAGE-23021764"
"2992","spu00563","ECB-GENEPAGE-23131542"
"2993","spu01100","ECB-GENEPAGE-23131542"
"2994","spu01100","ECB-GENEPAGE-23131231"
"2995","spu00480","ECB-GENEPAGE-23131231"
"2996","spu00510","ECB-GENEPAGE-23132485"
"2997","spu01100","ECB-GENEPAGE-23132485"
"2998","spu00513","ECB-GENEPAGE-23132485"
"2999","spu00983","ECB-GENEPAGE-23133011"
"3000","spu00040","ECB-GENEPAGE-23133011"
"3001","spu00980","ECB-GENEPAGE-23133011"
"3002","spu01240","ECB-GENEPAGE-23133011"
"3003","spu00982","ECB-GENEPAGE-23133011"
"3004","spu01100","ECB-GENEPAGE-23133011"
"3005","spu00053","ECB-GENEPAGE-23133011"
"3006","spu00830","ECB-GENEPAGE-23133011"
"3007","spu00860","ECB-GENEPAGE-23133011"
"3008","spu00071","ECB-GENEPAGE-23131389"
"3009","spu00380","ECB-GENEPAGE-23131389"
"3010","spu01100","ECB-GENEPAGE-23131389"
"3011","spu00310","ECB-GENEPAGE-23131389"
"3012","spu03008","ECB-GENEPAGE-23131491"
"3013","spu03410","ECB-GENEPAGE-23132464"
"3014","spu00190","ECB-GENEPAGE-23138034"
"3015","spu01100","ECB-GENEPAGE-23138034"
"3016","spu00480","ECB-GENEPAGE-23131206"
"3017","spu01100","ECB-GENEPAGE-23131206"
"3018","spu03460","ECB-GENEPAGE-23138087"
"3019","spu04080","ECB-GENEPAGE-23134956"
"3020","spu03008","ECB-GENEPAGE-23132250"
"3021","spu00480","ECB-GENEPAGE-23131147"
"3022","spu01100","ECB-GENEPAGE-23131147"
"3023","spu01100","ECB-GENEPAGE-23131088"
"3024","spu00480","ECB-GENEPAGE-23131088"
"3025","spu01100","ECB-GENEPAGE-23131102"
"3026","spu00480","ECB-GENEPAGE-23131102"
"3027","spu00532","ECB-GENEPAGE-23022089"
"3028","spu00564","ECB-GENEPAGE-23136042"
"3029","spu00590","ECB-GENEPAGE-23136042"
"3030","spu01100","ECB-GENEPAGE-23136042"
"3031","spu00565","ECB-GENEPAGE-23136042"
"3032","spu00592","ECB-GENEPAGE-23136042"
"3033","spu00480","ECB-GENEPAGE-23131076"
"3034","spu01100","ECB-GENEPAGE-23131076"
"3035","spu04144","ECB-GENEPAGE-23131306"
"3036","spu01100","ECB-GENEPAGE-23022123"
"3037","spu00563","ECB-GENEPAGE-23022123"
"3038","spu04080","ECB-GENEPAGE-23135290"
"3039","spu04142","ECB-GENEPAGE-23022162"
"3040","spu00190","ECB-GENEPAGE-23144510"
"3041","spu04145","ECB-GENEPAGE-23144510"
"3042","spu04142","ECB-GENEPAGE-23144510"
"3043","spu01100","ECB-GENEPAGE-23144510"
"3044","spu00533","ECB-GENEPAGE-23141479"
"3045","spu04080","ECB-GENEPAGE-23143453"
"3046","spu04150","ECB-GENEPAGE-23022463"
"3047","spu01100","ECB-GENEPAGE-23139128"
"3048","spu01240","ECB-GENEPAGE-23139128"
"3049","spu00230","ECB-GENEPAGE-23139128"
"3050","spu00730","ECB-GENEPAGE-23139128"
"3051","spu03040","ECB-GENEPAGE-23140796"
"3052","spu04144","ECB-GENEPAGE-23143382"
"3053","spu04141","ECB-GENEPAGE-23143382"
"3054","spu03040","ECB-GENEPAGE-23143382"
"3055","spu01100","ECB-GENEPAGE-23022584"
"3056","spu04142","ECB-GENEPAGE-23022584"
"3057","spu00531","ECB-GENEPAGE-23022584"
"3058","spu01100","ECB-GENEPAGE-23022592"
"3059","spu00250","ECB-GENEPAGE-23022592"
"3060","spu00650","ECB-GENEPAGE-23022592"
"3061","spu01240","ECB-GENEPAGE-23143494"
"3062","spu00790","ECB-GENEPAGE-23143494"
"3063","spu01100","ECB-GENEPAGE-23143494"
"3064","spu03040","ECB-GENEPAGE-23143526"
"3065","spu04144","ECB-GENEPAGE-23143526"
"3066","spu04141","ECB-GENEPAGE-23143526"
"3067","spu03010","ECB-GENEPAGE-23144550"
"3068","spu04144","ECB-GENEPAGE-23143365"
"3069","spu03040","ECB-GENEPAGE-23143365"
"3070","spu04141","ECB-GENEPAGE-23143365"
"3071","spu01100","ECB-GENEPAGE-23141977"
"3072","spu00340","ECB-GENEPAGE-23141977"
"3073","spu04141","ECB-GENEPAGE-23143390"
"3074","spu04144","ECB-GENEPAGE-23143390"
"3075","spu03040","ECB-GENEPAGE-23143390"
"3076","spu04070","ECB-GENEPAGE-23141943"
"3077","spu00562","ECB-GENEPAGE-23141943"
"3078","spu01100","ECB-GENEPAGE-23141943"
"3079","spu04310","ECB-GENEPAGE-23022309"
"3080","spu01240","ECB-GENEPAGE-23140826"
"3081","spu00380","ECB-GENEPAGE-23140826"
"3082","spu00630","ECB-GENEPAGE-23140826"
"3083","spu01100","ECB-GENEPAGE-23140826"
"3084","spu04310","ECB-GENEPAGE-23022314"
"3085","spu04144","ECB-GENEPAGE-23143406"
"3086","spu04141","ECB-GENEPAGE-23143406"
"3087","spu03040","ECB-GENEPAGE-23143406"
"3088","spu04145","ECB-GENEPAGE-23022496"
"3089","spu00513","ECB-GENEPAGE-23142635"
"3090","spu01100","ECB-GENEPAGE-23142635"
"3091","spu04144","ECB-GENEPAGE-23143369"
"3092","spu03040","ECB-GENEPAGE-23143369"
"3093","spu04141","ECB-GENEPAGE-23143369"
"3094","spu01100","ECB-GENEPAGE-23139021"
"3095","spu00512","ECB-GENEPAGE-23139021"
"3096","spu01100","ECB-GENEPAGE-23008960"
"3097","spu00512","ECB-GENEPAGE-23008960"
"3098","spu00514","ECB-GENEPAGE-23008960"
"3099","spu04070","ECB-GENEPAGE-23009982"
"3100","spu01100","ECB-GENEPAGE-23023013"
"3101","spu00980","ECB-GENEPAGE-23023013"
"3102","spu00982","ECB-GENEPAGE-23023013"
"3103","spu00983","ECB-GENEPAGE-23023013"
"3104","spu00480","ECB-GENEPAGE-23023013"
"3105","spu00860","ECB-GENEPAGE-23154363"
"3106","spu00970","ECB-GENEPAGE-23154363"
"3107","spu01100","ECB-GENEPAGE-23154363"
"3108","spu01240","ECB-GENEPAGE-23154363"
"3109","spu03015","ECB-GENEPAGE-23155121"
"3110","spu04080","ECB-GENEPAGE-23147861"
"3111","spu04146","ECB-GENEPAGE-23148577"
"3112","spu00532","ECB-GENEPAGE-23148769"
"3113","spu01100","ECB-GENEPAGE-23149082"
"3114","spu00601","ECB-GENEPAGE-23149082"
"3115","spu04080","ECB-GENEPAGE-23149125"
"3116","spu04120","ECB-GENEPAGE-23023124"
"3117","spu04350","ECB-GENEPAGE-23023124"
"3118","spu04144","ECB-GENEPAGE-23023124"
"3119","spu03020","ECB-GENEPAGE-23153281"
"3120","spu04070","ECB-GENEPAGE-23155106"
"3121","spu03010","ECB-GENEPAGE-23148683"
"3122","spu04140","ECB-GENEPAGE-23146898"
"3123","spu04068","ECB-GENEPAGE-23146898"
"3124","spu04150","ECB-GENEPAGE-23146898"
"3125","spu04070","ECB-GENEPAGE-23147895"
"3126","spu03060","ECB-GENEPAGE-23154908"
"3127","spu04070","ECB-GENEPAGE-23147799"
"3128","spu00790","ECB-GENEPAGE-23148563"
"3129","spu01100","ECB-GENEPAGE-23148563"
"3130","spu01240","ECB-GENEPAGE-23148563"
"3131","spu00564","ECB-GENEPAGE-23155158"
"3132","spu00600","ECB-GENEPAGE-23148702"
"3133","spu01100","ECB-GENEPAGE-23148702"
"3134","spu04142","ECB-GENEPAGE-23155168"
"3135","spu03430","ECB-GENEPAGE-23154912"
"3136","spu04070","ECB-GENEPAGE-23154698"
"3137","spu04070","ECB-GENEPAGE-23147870"
"3138","spu01100","ECB-GENEPAGE-23149884"
"3139","spu00513","ECB-GENEPAGE-23149884"
"3140","spu04068","ECB-GENEPAGE-23150772"
"3141","spu04350","ECB-GENEPAGE-23150772"
"3142","spu03010","ECB-GENEPAGE-23024052"
"3143","spu00051","ECB-GENEPAGE-23024098"
"3144","spu01240","ECB-GENEPAGE-23024098"
"3145","spu00520","ECB-GENEPAGE-23024098"
"3146","spu01100","ECB-GENEPAGE-23024098"
"3147","spu04350","ECB-GENEPAGE-23023175"
"3148","spu04080","ECB-GENEPAGE-23023413"
"3149","spu00533","ECB-GENEPAGE-23162368"
"3150","spu04080","ECB-GENEPAGE-23162468"
"3151","spu04080","ECB-GENEPAGE-23162525"
"3152","spu04080","ECB-GENEPAGE-23162863"
"3153","spu04080","ECB-GENEPAGE-23162873"
"3154","spu04142","ECB-GENEPAGE-23163757"
"3155","spu04350","ECB-GENEPAGE-23164905"
"3156","spu04310","ECB-GENEPAGE-23167620"
"3157","spu04144","ECB-GENEPAGE-23167620"
"3158","spu04350","ECB-GENEPAGE-23167620"
"3159","spu04150","ECB-GENEPAGE-23167620"
"3160","spu01100","ECB-GENEPAGE-23168082"
"3161","spu00512","ECB-GENEPAGE-23168082"
"3162","spu04080","ECB-GENEPAGE-23169108"
"3163","spu04350","ECB-GENEPAGE-23169124"
"3164","spu01100","ECB-GENEPAGE-23171366"
"3165","spu00260","ECB-GENEPAGE-23171366"
"3166","spu00270","ECB-GENEPAGE-23171366"
"3167","spu04145","ECB-GENEPAGE-23169606"
"3168","spu01240","ECB-GENEPAGE-23158141"
"3169","spu01100","ECB-GENEPAGE-23158141"
"3170","spu00770","ECB-GENEPAGE-23158141"
"3171","spu00565","ECB-GENEPAGE-23161078"
"3172","spu00600","ECB-GENEPAGE-23161078"
"3173","spu01100","ECB-GENEPAGE-23161078"
"3174","spu03040","ECB-GENEPAGE-23160820"
"3175","spu00190","ECB-GENEPAGE-23196408"
"3176","spu01100","ECB-GENEPAGE-23196408"
"3177","spu00190","ECB-GENEPAGE-23196371"
"3178","spu01100","ECB-GENEPAGE-23196371"
"3179","spu01100","ECB-GENEPAGE-23196376"
"3180","spu00190","ECB-GENEPAGE-23196376"
"3181","spu01100","ECB-GENEPAGE-23196381"
"3182","spu00190","ECB-GENEPAGE-23196381"
"3183","spu00190","ECB-GENEPAGE-23196385"
"3184","spu01100","ECB-GENEPAGE-23196385"
"3185","spu00190","ECB-GENEPAGE-23196390"
"3186","spu01100","ECB-GENEPAGE-23196390"
"3187","spu00190","ECB-GENEPAGE-23196394"
"3188","spu01100","ECB-GENEPAGE-23196394"
"3189","spu00190","ECB-GENEPAGE-23196401"
"3190","spu01100","ECB-GENEPAGE-23196401"
"3191","spu00190","ECB-GENEPAGE-23196411"
"3192","spu01100","ECB-GENEPAGE-23196411"
"3193","spu01100","ECB-GENEPAGE-23196416"
"3194","spu00190","ECB-GENEPAGE-23196416"
"3195","spu01100","ECB-GENEPAGE-23196421"
"3196","spu00190","ECB-GENEPAGE-23196421"
"3197","spu01100","ECB-GENEPAGE-23196426"
"3198","spu00190","ECB-GENEPAGE-23196426"
"3199","spu01100","ECB-GENEPAGE-23196431"
"3200","spu00190","ECB-GENEPAGE-23196431"
"3201","spu04144","ECB-GENEPAGE-23099813"
"3202","spu04512","ECB-GENEPAGE-23053546"
"3203","spu03010","ECB-GENEPAGE-23071590"
"3204","spu04350","ECB-GENEPAGE-23154277"
"3205","spu04310","ECB-GENEPAGE-23039419"
"3206","spu04512","ECB-GENEPAGE-23103349"
"3207","spu04145","ECB-GENEPAGE-23137855"
"3208","spu04141","ECB-GENEPAGE-23137855"
"3209","spu04310","ECB-GENEPAGE-23090160"
"3210","spu04068","ECB-GENEPAGE-23090160"
"3211","spu03010","ECB-GENEPAGE-23068951"
"3212","spu04512","ECB-GENEPAGE-23165712"
"3213","spu04512","ECB-GENEPAGE-23165729"
"3214","spu04512","ECB-GENEPAGE-23053528"
"3215","spu04142","ECB-GENEPAGE-23045067"
"3216","spu00600","ECB-GENEPAGE-23045067"
"3217","spu04145","ECB-GENEPAGE-23183352"
"3218","spu04145","ECB-GENEPAGE-23139280"
"3219","spu04080","ECB-GENEPAGE-23139280"
"3220","spu04330","ECB-GENEPAGE-23153840"
"3221","spu04141","ECB-GENEPAGE-23045198"
"3222","spu04141","ECB-GENEPAGE-23065377"
"3223","spu03013","ECB-GENEPAGE-23063954"
"3224","spu04140","ECB-GENEPAGE-23165037"
"3225","spu04144","ECB-GENEPAGE-23165037"
"3226","spu00230","ECB-GENEPAGE-23136069"
"3227","spu01100","ECB-GENEPAGE-23136069"
"3228","spu03410","ECB-GENEPAGE-23042847"
"3229","spu04140","ECB-GENEPAGE-23042847"
"3230","spu04330","ECB-GENEPAGE-23063534"
"3231","spu00900","ECB-GENEPAGE-23194288"
"3232","spu01100","ECB-GENEPAGE-23194288"
"3233","spu04145","ECB-GENEPAGE-23101957"
"3234","spu04512","ECB-GENEPAGE-23101957"
"3235","spu04512","ECB-GENEPAGE-23139692"
"3236","spu04145","ECB-GENEPAGE-23139692"
"3237","spu04145","ECB-GENEPAGE-23100798"
